id,title,category,word_count,content_clean
cnt_0273,Orquestração de workflows,Data Engineering,14,orquestr workflow compar airflow prefect dagst orquestr pipelin dad
cnt_0274,Arquitetura de um Data Pipeline,Data Engineering,13,arquitet dat pipelin compon essenc ingest valid transform armazen orquestr
cnt_0275,ETL vs ELT,Data Engineering,15,etl elt diferenç etl elt impact arquitet modern dad
cnt_0276,Orquestração com Airflow,Data Engineering,13,orquestr airflow cri dag defin depend agend pipelin apach airflow
cnt_0277,Qualidade de dados em pipelines,Data Engineering,18,qual dad pipelin test null duplic rang schem flux engenh dad
cnt_0278,Ingestão de APIs para Data Lake,Data Engineering,19,ingest api dat lak extra dad api rest grav format particion object storag
cnt_0279,"Formatos de arquivo: CSV, Parquet e JSON",Data Engineering,19,format arqu csv parquet json us cad format pipelin dad impact perform
cnt_0280,Particionamento de dados,Data Engineering,14,particion dad estratég part dat categor consult efici
cnt_0281,Processamento batch com Python,Data Engineering,16,process batch python lend transform grav grand volum dad pand pyspark
cnt_0282,Data contracts,Data Engineering,13,dat contract defin contrat dad produt consum evit quebr
cnt_0283,Monitoramento de pipelines,Data Engineering,12,monitor pipelin alert sla observ flux dad crít
cnt_0284,CDC - Change Data Capture,Data Engineering,17,cdc chang dat captur captur mudanç banc relac aliment pipelin temp quas real
cnt_0285,Transformações com SQL,Data Engineering,14,transform sql sql dbt transform version test warehous
cnt_0286,Idempotência em pipelines,Data Engineering,12,idempot pipelin garant reprocess ger dad duplic inconsist
cnt_0287,Data Lake na OCI,Data Engineering,15,dat lak oci mont dat lak simpl object storag past particion
cnt_0288,Agendamento e retries,Data Engineering,12,agend retri configur retri timeout backfil orquestr dad
cnt_0289,Medallion architecture,Data Engineering,13,medallion architectur cam bronz silv gold organiz dad lakehous
cnt_0290,Ingestão incremental,Data Engineering,12,ingest increment estratég carg increment dat atual watermark
cnt_0291,Schema evolution,Data Engineering,12,schem evolut lid mudanç schem pipelin quebr consum
cnt_0292,Data quality frameworks,Data Engineering,13,dat qualiti framework implement check qual great expect valid custom
cnt_0293,Orquestração de pipelines complexos,Data Engineering,13,orquestr pipelin complex dag depend branch sensor apach airflow
cnt_0294,Processamento paralelo com Python,Data Engineering,14,process paralel python multiprocess job paralel aceler transform dad
cnt_0295,Catalogação de dados,Data Engineering,13,catalog dad import dat catalog descobert governanç dataset
cnt_0296,SLAs de dados,Data Engineering,14,sla dad defin monitor praz entreg atual dataset crít
cnt_0297,Carga de dados no Object Storage,Data Engineering,19,carg dad object storag grav arqu particion bucket zon stage dat lak
cnt_0298,Transformações idempotentes,Data Engineering,12,transform idempot projet step pipelin pod reexecut seguranç
cnt_0299,Backfill de dados históricos,Data Engineering,14,backfil dad histór reprocess períod antig impact carg diár produç
cnt_0300,Linha do tempo de um pipeline,Data Engineering,16,linh temp pipelin agend materi etap pont falh comun
cnt_0301,Integração com bancos relacionais,Data Engineering,13,integr banc relac extr efici tabel queri increment particion
cnt_0302,Observabilidade de dados,Data Engineering,15,observ dad métr volum lat qual pipelin engenh dad
cnt_0303,Padrões de arquivo em Data Lakes,Data Engineering,18,padr arqu dat lak organiz past dat orig event facil consum
cnt_0304,CI/CD com GitHub Actions,DevOps,16,github action automatiz build test deploy github action pipelin
cnt_0305,Terraform na prática,DevOps,15,terraform prát infraestrut códig terraform provision recurs nuv form declar
cnt_0306,Docker e Kubernetes juntos,DevOps,16,dock kubernet junt contain clust boa prát devop dock kubernet
cnt_0307,Dockerfile otimizado,DevOps,11,dockerfil otimiz boa prát cri dockerfil mult stag lev segur
cnt_0308,Monitoramento com Prometheus,DevOps,13,monitor prometh colet métr aplic infraestrut prometh graf
cnt_0309,GitFlow e branching strategies,DevOps,14,gitflow branch strategi estratég branch gitflow trunk base develop convent commit
cnt_0310,Infrastructure as Code,DevOps,13,infrastructur cod conceit iac compar terraform pulum cloudform
cnt_0311,Deploy contínuo na prática,DevOps,12,deploy contínu prát implement continu deploy test autom rollback
cnt_0312,Secrets management,DevOps,13,secret manag gerenci segred credenc form segur pipelin aplic
cnt_0313,Observabilidade moderna,DevOps,14,observ modern log métr trac trê pil observ sistem distribu
cnt_0314,Kubernetes Deployments,DevOps,13,kubernet deploy cri atualiz escal aplic kubernet deploy serv
cnt_0315,Automação de infraestrutura,DevOps,13,autom infraestrut ansibl terraform junt provis configur serv
cnt_0316,Pipeline CI/CD completo,DevOps,14,pipelin complet build test anális códig deploy autom github action
cnt_0317,Docker multi-stage builds,DevOps,14,dock mult stag build reduz tamanh imag dock build mult stag boa prát
cnt_0318,Kubernetes Services e Ingress,DevOps,14,kubernet serv ingres exp aplic clust clusterip nodeport loadbalanc ingres
cnt_0319,Infraestrutura como código com Terraform,DevOps,16,infraestrut códig terraform cri version infraestrut nuv form declar reprodut
cnt_0320,Estratégias de deploy,DevOps,14,estratég deploy blu green canari roll updat liber vers baix risc
cnt_0321,Observabilidade com logs e métricas,DevOps,15,observ log métr centraliz log métr troubleshoot aplic produç
cnt_0322,Gerenciamento de secrets,DevOps,16,gerenc secret vault secret manag exp credenc códig pipelin
cnt_0323,Healthcheck em containers,DevOps,13,healthcheck contain configur healthcheck dock prob live readi kubernet
cnt_0324,Versionamento semântico,DevOps,13,version semân aplic semv api artefat comunic cl mudanç
cnt_0325,Automação de testes no pipeline,DevOps,15,autom test pipelin execut test unit integr lint automatic cad commit
cnt_0326,GitHub Actions na prática,DevOps,14,github action prát cri workflow yaml aplic python jav
cnt_0327,Container registry,DevOps,13,contain registri public version imag dock registri priv nuv
cnt_0328,Rollback e recuperação,DevOps,13,rollback recuper estratég rollback rápid deploy quebr produç
cnt_0329,Configuração por ambiente,DevOps,16,configur ambi gerenci config dev hml prod vari ambi secret
cnt_0330,Cultura DevOps,DevOps,13,cult devop colabor dev op autom melh contínu entreg
cnt_0331,GitOps na prática,DevOps,15,gitop prát gerenci deploy infraestrut atravé repositóri git font verdad
cnt_0332,Pipeline de segurança (DevSecOps),DevOps,15,pipelin seguranç devsecop inclu sast dast scan vulner pipelin
cnt_0333,Policy as Code,DevOps,12,polici cod valid configur infraestrut seguranç polít autom
cnt_0334,Blue-green deploy detalhado,DevOps,13,blu green deploy detalh implement blu green deploy reduz downtim risc produç
cnt_0335,Canary releases,DevOps,15,canari releas liber nov vers pequen porcent usu ant rollout total
cnt_0336,Infraestrutura efêmera,DevOps,12,infraestrut efêm ambi tempor test cri destru automatic pipelin
cnt_0337,"SLIs, SLOs e SLAs",DevOps,16,slis slo sla defin indic obje nível serviç aplic produç
cnt_0338,ChatOps,DevOps,13,chatop oper deploy incid part ferrament chat autom
cnt_0339,Immutable artifacts,DevOps,9,immut artifact ger artefat imut version deploy reproduz
cnt_0340,Post-mortems sem culpa,DevOps,15,post mort culp cult aprend anális incid foc melh process
cnt_0341,Configuração de ambientes com variáveis,DevOps,13,configur ambi vari fac app configur via environ variabl secret
cnt_0342,Scan de imagens Docker,DevOps,13,scan imag dock detect vulner imag contain ant deploy
cnt_0343,Progressive delivery,DevOps,14,progress deliveri técn entreg progress featur flag canari test produç
cnt_0344,Backup de configurações de pipeline,DevOps,15,backup configur pipelin version workflow script autom repositóri
cnt_0345,Métricas de DevOps (DORA),DevOps,18,métr devop dor frequenc deploy lead tim mttr chang failur rat indic perform
cnt_0346,PostgreSQL avançado,Databases,14,postgresql avanç consult complex índic window function cte otimiz perform postgresql
cnt_0347,MongoDB para iniciantes,Databases,16,mongodb inici banc dad nosql orient document mongodb collect document queri
cnt_0348,SQL fundamentals,Databases,15,sql fundament com essenc sql select join group insert updat delet
cnt_0349,Oracle Database e PL/SQL,Databases,14,oracl databas sql introduç oracl databas schem program proced sql
cnt_0350,Modelagem de dados relacional,Databases,13,model dad relac normal chav primár estrang relacion banc relac
cnt_0351,Índices e performance de queries,Databases,16,índic perform queri índic tre funcion cri lo aceler consult sql
cnt_0352,Redis como cache,Databases,16,redi cach redi banc memór cach sess fil mens
cnt_0353,Transações e ACID,Databases,15,trans acid propriedad acid nívei isol control concorr banc relac
cnt_0354,Migrações de banco de dados,Databases,15,migr banc dad version schem banc flyway liquibas alemb
cnt_0355,SQL vs NoSQL,Databases,12,sql nosql escolh banc relac nosql document chav val graf
cnt_0356,Joins na prática,Databases,16,join prát inn join left join right join full join us cad tip
cnt_0357,Backup e recuperação,Databases,15,backup recuper estratég backup point tim recoveri alt disponibil banc dad
cnt_0358,Normalização de banco de dados,Databases,16,normal banc dad organiz tabel reduz redund inconsist
cnt_0359,Índices no PostgreSQL,Databases,14,índic postgresql tip índic cri impact consult escrit
cnt_0360,Transactions e isolation levels,Databases,13,transact isol level read commit repeat read serializ efeit concorr
cnt_0361,MongoDB queries avançadas,Databases,12,mongodb queri avanç filtr projeç aggreg índic banc nosql document
cnt_0362,Relacionamentos N:N,Databases,10,relacion model tabel associ join relacion muit muit
cnt_0363,Migration tools,Databases,11,migrat tool control evoluç schem flyway liquibas alemb
cnt_0364,Query optimization,Databases,11,queri optim lend plan execuç otimiz consult sql lent
cnt_0365,Redis estruturas de dados,Databases,17,redi estrut dad string hash list set sort set us cad estrut redi
cnt_0366,Backup de bancos relacionais,Databases,12,backup banc relac dump lógic backup físic estratég retenç
cnt_0367,Connection pooling,Databases,13,connect pool gerenci pool conex melhor perform estabil api
cnt_0368,SQL window functions,Databases,13,sql window function row numb rank lag lead part anális sql
cnt_0369,Modelagem para OLTP vs OLAP,Databases,13,model oltp olap diferenç model sistem transac analí
cnt_0370,Constraints e integridade,Databases,14,constraint integr primari key foreign key uniqu check null prát
cnt_0371,NoSQL quando usar,Databases,13,nosql us cas uso ideai document chav val colun graf
cnt_0372,Oracle PL/SQL básico,Databases,13,oracl sql básic bloc anôn procedur function trat exceç sql
cnt_0373,Modelagem dimensional,Databases,11,model dimens fat dimens dat warehous anális olap
cnt_0374,Star schema e Snowflake schema,Databases,16,st schem snowflak schem diferenç esquem estrel floc nev model analí
cnt_0375,Particionamento de tabelas,Databases,15,particion tabel particion rang list hash melhor perform grand volum
cnt_0376,Replicação de bancos de dados,Databases,15,replic banc dad replic síncr assíncr alt disponibil leit escal
cnt_0377,Sharding,Databases,10,shard distribu dad múltipl escal banc horizont
cnt_0378,EXPLAIN ANALYZE na prática,Databases,14,explain analyz prát lend plan execuç identific gargal consult sql
cnt_0379,Materialized views,Databases,12,materi view pré comput result complex view materi estratég refresh
cnt_0380,Full-text search em bancos,Databases,15,full text search banc implement busc text recurs nativ postgresql outr sgbd
cnt_0381,JSON em bancos relacionais,Databases,12,json banc relac armazen consult json jsonb postgresql oracl
cnt_0382,Migração de dados entre bancos,Databases,16,migr dad banc estratég ferrament migr dad postgresql mysql oracl
cnt_0383,Connection leaks,Databases,15,connect leak detect preven vaz conex aplic us banc dad
cnt_0384,Read replicas,Databases,11,read repl escal leit répl cuid consist event
cnt_0385,Constraints de integridade referencial,Databases,16,constraint integr refer delet cascad set null restr mant consist tabel
cnt_0386,Tuning de parâmetros de banco,Databases,15,tune parâmetr banc ajust básic memór conex checkpoint melhor perform
cnt_0387,Auditoria em bancos de dados,Databases,19,audit banc dad registr alter quê trigg recurs nativ audit
